"ITTER107","Territorio","TIPO_DATO8","Tipo dato","TIP_FAM","Tipologia familiare","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_35_64","persona sola 35-64 anni","2019","2019",10.8,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_35_64","persona sola 35-64 anni","2020","2020",10.3,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_35_64","persona sola 35-64 anni","2021","2021",9.8,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_GE65","persona sola 65 anni o più","2016","2016",11.3,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_GE65","persona sola 65 anni o più","2017","2017",18.7,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_GE65","persona sola 65 anni o più","2018","2018",17.2,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_GE65","persona sola 65 anni o più","2019","2019",14,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_GE65","persona sola 65 anni o più","2020","2020",7.9,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_GE65","persona sola 65 anni o più","2021","2021",13.7,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PR35_64","coppia senza figli con persona di riferimento 35-64 anni","2016","2016",16.3,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PR35_64","coppia senza figli con persona di riferimento 35-64 anni","2017","2017",18.2,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PR35_64","coppia senza figli con persona di riferimento 35-64 anni","2018","2018",14.9,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PR35_64","coppia senza figli con persona di riferimento 35-64 anni","2019","2019",15.1,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PR35_64","coppia senza figli con persona di riferimento 35-64 anni","2020","2020",13,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PR35_64","coppia senza figli con persona di riferimento 35-64 anni","2021","2021",12.5,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PRGE65","coppia senza figli con persona di riferimento 65 anni o più","2016","2016",17,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PRGE65","coppia senza figli con persona di riferimento 65 anni o più","2017","2017",20.9,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PRGE65","coppia senza figli con persona di riferimento 65 anni o più","2018","2018",18.5,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PRGE65","coppia senza figli con persona di riferimento 65 anni o più","2019","2019",13.9,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PRGE65","coppia senza figli con persona di riferimento 65 anni o più","2020","2020",13.2,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PRGE65","coppia senza figli con persona di riferimento 65 anni o più","2021","2021",18.1,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W1C","coppia con 1 figlio","2016","2016",19.7,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W1C","coppia con 1 figlio","2017","2017",27.4,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W1C","coppia con 1 figlio","2018","2018",20.7,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W1C","coppia con 1 figlio","2019","2019",22.3,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W1C","coppia con 1 figlio","2020","2020",19.2,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W1C","coppia con 1 figlio","2021","2021",21.7,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W2C","coppia con 2 figli","2016","2016",22.4,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W2C","coppia con 2 figli","2017","2017",30.3,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W2C","coppia con 2 figli","2018","2018",26.2,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W2C","coppia con 2 figli","2019","2019",29.8,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W2C","coppia con 2 figli","2020","2020",27.8,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W2C","coppia con 2 figli","2021","2021",28.7,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W3GEC","coppia con 3 e più figli","2016","2016",34.8,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W3GEC","coppia con 3 e più figli","2017","2017",37.2,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W3GEC","coppia con 3 e più figli","2018","2018",42.8,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W3GEC","coppia con 3 e più figli","2019","2019",39.8,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W3GEC","coppia con 3 e più figli","2020","2020",34.4,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W3GEC","coppia con 3 e più figli","2021","2021",36,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SNGP","monogenitore","2016","2016",26.7,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SNGP","monogenitore","2017","2017",28.3,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SNGP","monogenitore","2018","2018",32.2,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SNGP","monogenitore","2019","2019",24.4,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SNGP","monogenitore","2020","2020",24.9,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SNGP","monogenitore","2021","2021",24.4,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","OTHER1","altre tipologie","2016","2016",31.4,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","OTHER1","altre tipologie","2017","2017",38.4,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","OTHER1","altre tipologie","2018","2018",35.3,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","OTHER1","altre tipologie","2019","2019",39.7,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","OTHER1","altre tipologie","2020","2020",31.6,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","OTHER1","altre tipologie","2021","2021",40.3,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","WH_FR_HH","famiglie di soli italiani","2016","2016",18.3,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","WH_FR_HH","famiglie di soli italiani","2017","2017",23.5,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","WH_FR_HH","famiglie di soli italiani","2018","2018",20.8,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","WH_FR_HH","famiglie di soli italiani","2019","2019",19.7,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","WH_FR_HH","famiglie di soli italiani","2020","2020",17,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","WH_FR_HH","famiglie di soli italiani","2021","2021",19.4,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","NAT_FR_HH","famiglie miste","2016","2016",58.8,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","NAT_FR_HH","famiglie miste","2017","2017",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","NAT_FR_HH","famiglie miste","2018","2018",40.7,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","NAT_FR_HH","famiglie miste","2019","2019",45.1,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","NAT_FR_HH","famiglie miste","2020","2020",43.2,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","NAT_FR_HH","famiglie miste","2021","2021",42.1,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","1ELD","1 anziano","2016","2016",14.9,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","1ELD","1 anziano","2017","2017",21.2,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","1ELD","1 anziano","2018","2018",19,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","1ELD","1 anziano","2019","2019",17.6,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","1ELD","1 anziano","2020","2020",13.1,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","1ELD","1 anziano","2021","2021",18.2,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","2GE_ELD","2 anziani o più ","2016","2016",19.2,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","2GE_ELD","2 anziani o più ","2017","2017",24.7,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","2GE_ELD","2 anziani o più ","2018","2018",21.4,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","2GE_ELD","2 anziani o più ","2019","2019",17,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","2GE_ELD","2 anziani o più ","2020","2020",16.8,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","2GE_ELD","2 anziani o più ","2021","2021",21.3,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","ATL_1ELD","almeno un anziano","2016","2016",16.3,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","ATL_1ELD","almeno un anziano","2017","2017",22.3,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","ATL_1ELD","almeno un anziano","2018","2018",19.8,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","ATL_1ELD","almeno un anziano","2019","2019",17.4,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","ATL_1ELD","almeno un anziano","2020","2020",14.4,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","ATL_1ELD","almeno un anziano","2021","2021",19.4,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","1MINCH","1 figlio minore","2016","2016",20.8,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","1MINCH","1 figlio minore","2017","2017",29.7,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","1MINCH","1 figlio minore","2018","2018",27.6,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","1MINCH","1 figlio minore","2019","2019",26.2,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","1MINCH","1 figlio minore","2020","2020",23.7,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","1MINCH","1 figlio minore","2021","2021",24.3,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","2MINCH","2 figli minori","2016","2016",26.8,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","2MINCH","2 figli minori","2017","2017",31.5,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","2MINCH","2 figli minori","2018","2018",31.7,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","2MINCH","2 figli minori","2019","2019",34.2,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","2MINCH","2 figli minori","2020","2020",31.8,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","2MINCH","2 figli minori","2021","2021",32.9,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","3MINCH","3 figli minori o più","2016","2016",59.9,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","3MINCH","3 figli minori o più","2017","2017",45.6,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","3MINCH","3 figli minori o più","2018","2018",46.4,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","3MINCH","3 figli minori o più","2019","2019",47.9,,
